#   Step          Temp          Press          PotEng         KinEng         TotEng         E_pair    
    334000   0.99311625    -0.0060068138   16.729016      1.4895254      18.218541     -3.881072     
    335000   0.98534003    -0.018511167    16.738583      1.4778622      18.216445     -3.8709804    
    336000   1.0086256      0.006886506    16.701745      1.5127871      18.214532     -3.8940721    
    337000   1.0193844      0.001715959    16.683606      1.5289236      18.212529     -3.9178248    
    338000   1.0047459     -0.0026128029   16.70346       1.5069681      18.210428     -3.8950062    
    339000   0.98922601    -0.010086332    16.724633      1.4836906      18.208323     -3.8974297    
    340000   0.99716785    -0.010989822    16.710793      1.4956022      18.206396     -3.8899479    
    341000   0.99160078     0.0057816103   16.717465      1.4872524      18.204717     -3.8841082    
    342000   1.0019417      0.0042029964   16.70043       1.5027623      18.203192     -3.9060184    
    343000   0.99279774     0.0069633632   16.712556      1.4890477      18.201604     -3.8958485    
    344000   0.99631152    -0.01102378     16.705834      1.4943178      18.200152     -3.8979999    
    345000   1.0013252      0.0038858314   16.697017      1.5018376      18.198855     -3.89314      
    346000   0.98730598    -0.0085844262   16.716942      1.4808109      18.197753     -3.8811395    
    347000   0.99963702     0.0023680625   16.697532      1.4993056      18.196837     -3.903602     
    348000   0.99220277    -0.0048753778   16.707851      1.4881553      18.196006     -3.9000926    
    349000   0.99232297     0.0056916367   16.706878      1.4883356      18.195214     -3.8990434    
    350000   0.99754305    -0.021861921    16.698354      1.4961649      18.194519     -3.906472     
    351000   1.0028695      0.0040589009   16.689685      1.5041538      18.193839     -3.9126201    
    352000   1.0007437      0.025431092    16.692229      1.5009654      18.193195     -3.9094088    
    353000   0.9971406     -0.0014603484   16.696975      1.4955613      18.192537     -3.8978928    
    354000   0.98832247    -0.0069440733   16.70966       1.4823355      18.191996     -3.899013     
    355000   0.99134392    -0.0060542737   16.704848      1.4868672      18.191715     -3.899053     
    356000   0.99375229    -0.0077364456   16.70116       1.4904794      18.191639     -3.9186184    
    357000   0.99888995     0.0037915585   16.693452      1.4981851      18.191637     -3.9111415    
    358000   0.99033727    -0.0020304973   16.706324      1.4853574      18.191682     -3.9081242    
    359000   1.0011193      0.013048575    16.690267      1.5015287      18.191795     -3.9037416    
    360000   1.0050864      0.0040234681   16.68456       1.5074789      18.192038     -3.9083267    
    361000   1.0023361     -0.018528625    16.689005      1.5033538      18.192359     -3.9108875    
    362000   0.99660422     7.6687002e-05  16.698059      1.4947568      18.192816     -3.9142236    
    363000   0.99793912    -0.0044900912   16.696708      1.496759       18.193467     -3.9159642    
    364000   1.006459       0.00050126248  16.684627      1.5095375      18.194164     -3.923355     
    365000   0.99618014     0.0063392954   16.700806      1.4941208      18.194927     -3.9091859    
    366000   0.99566932    -0.0035766249   16.702479      1.4933546      18.195834     -3.9107907    
    367000   0.99905648     0.0084598938   16.69843       1.4984349      18.196865     -3.9153537    
    368000   1.0067234     -0.0047287346   16.688038      1.5099341      18.197972     -3.9066607    
    369000   0.98902526    -0.0054792224   16.715837      1.4833895      18.199226     -3.8819887    
    370000   0.98288028    -0.016113291    16.726627      1.474173       18.2008       -3.8774582    
    371000   0.99672982     0.003972186    16.707777      1.4949452      18.202722     -3.8877901    
    372000   1.0070566      0.0099923034   16.694485      1.5104339      18.204919     -3.8965421    
    373000   0.99509827    -0.00099398114  16.714807      1.4924981      18.207305     -3.8837512    
    374000   0.99570993    -0.006451327    16.716434      1.4934155      18.209849     -3.8819087    
    375000   1.0015871     -0.0064152054   16.710372      1.5022304      18.212603     -3.9034521    
    376000   1.0108386     -0.0085360738   16.699192      1.5161063      18.215298     -3.9096817    
    377000   1.0067206     -0.00011085324  16.707944      1.5099299      18.217874     -3.9148395    
    378000   0.99393507     0.010745881    16.729579      1.4907535      18.220332     -3.8876235    
    379000   1.0107581     -0.012247264    16.706736      1.5159855      18.222721     -3.8995194    
    380000   1.0066544      0.006350161    16.715121      1.5098306      18.224952     -3.8930918    
    381000   1.0004876      0.012795385    16.726312      1.5005813      18.226894     -3.8921391    
    382000   1.0090546      0.012804574    16.715025      1.5134305      18.228455     -3.8917351    
    383000   1.0018262      0.0068187421   16.727141      1.502589       18.22973      -3.8897319    
    384000   1.0082212      0.0078574023   16.718712      1.5121805      18.230893     -3.8855129    
    385000   1.0164723      0.0096613296   16.707279      1.524556       18.231835     -3.8901596    
    386000   1.0130143     -0.019597569    16.713006      1.5193695      18.232376     -3.8880474    
    387000   1.0071625      0.0017787355   16.722103      1.5105927      18.232695     -3.8827808    
    388000   0.99114332     0.0056388515   16.746284      1.4865663      18.23285      -3.8807262    
    389000   1.0029731      0.0031294967   16.728482      1.5043093      18.232791     -3.8845445    
    390000   1.0115615      0.0080055401   16.715324      1.5171905      18.232514     -3.9004551    
    391000   1.0217424     -0.0078220973   16.699408      1.5324603      18.231868     -3.9165415    
    392000   1.0126077     -0.0044656315   16.712106      1.5187596      18.230866     -3.8875631    
    393000   1.0028917     -0.020166192    16.725375      1.5041871      18.229562     -3.8807061    
    394000   0.98933647    -0.0044599068   16.744307      1.4838563      18.228164     -3.8644437    
    395000   1.0070483     -0.0020079235   16.71633       1.5104214      18.226751     -3.8875681    
    396000   1.0110379      0.0052658103   16.708586      1.5164051      18.224991     -3.9098579    
    397000   1.0028397     -0.0011860376   16.718736      1.5041092      18.222846     -3.8915964    
    398000   0.99521729     0.00471792     16.727748      1.4926767      18.220424     -3.8872328    
    399000   1.0000235     -0.01119041     16.717915      1.4998852      18.2178       -3.8920669    
    400000   1.0081706      0.0037432295   16.702801      1.5121046      18.214906     -3.9114406    
    401000   0.9947384      0.01469331     16.719479      1.4919584      18.211437     -3.8897034    
    402000   0.99240899     0.0060735701   16.719243      1.4884646      18.207707     -3.8921173    
    403000   1.0084206     -0.001977698    16.691356      1.5124796      18.203835     -3.9037111    
    404000   0.99901759     0.024881194    16.701572      1.4983765      18.199949     -3.9003297    
    405000   1.0063812     -0.0065411877   16.686625      1.5094209      18.196046     -3.9233392    
    406000   0.98519107    -0.012391627    16.714781      1.4776388      18.19242      -3.889079     
    407000   0.9970851      0.014467961    16.694024      1.4954781      18.189502     -3.8926429    
    408000   0.9944207      0.0055139163   16.695791      1.4914819      18.187273     -3.8989347    
    409000   1.000595      -0.0021517936   16.684867      1.5007424      18.18561      -3.9102201    
    410000   0.99524809    -0.013336584    16.691688      1.4927228      18.184411     -3.903272     
    411000   0.99194307     0.0034045129   16.695869      1.4877658      18.183634     -3.9256917    
    412000   1.0051433      0.0045123043   16.675491      1.5075642      18.183055     -3.9240717    
    413000   1.0030608     -0.011768736    16.678175      1.5044408      18.182615     -3.927947     
    414000   0.99175971    -0.018071715    16.694849      1.4874908      18.18234      -3.9084992    
    415000   0.99020291    -0.0031573053   16.697164      1.4851558      18.18232      -3.9045328    
    416000   0.99506881    -0.012345012    16.690078      1.492454       18.182532     -3.9295255    
    417000   0.99952959     0.0066756287   16.683665      1.4991445      18.182809     -3.9184834    
    418000   0.99616484     0.0014641342   16.689051      1.4940978      18.183148     -3.9164401    
    419000   1.0009284      0.0068564218   16.68239       1.5012425      18.183633     -3.9142068    
    420000   0.99099487     0.012149047    16.6979        1.4863437      18.184244     -3.9035774    
    421000   1.0007547     -0.00032309714  16.683929      1.500982       18.184911     -3.9152381    
    422000   0.98808613    -0.0014796678   16.703754      1.481981       18.185735     -3.8993714    
    423000   0.99907765     0.0015834373   16.688389      1.4984666      18.186855     -3.9208667    
    424000   1.0022363      0.015809982    16.684912      1.5032042      18.188116     -3.9222171    
    425000   1.0005689     -0.0071038096   16.688676      1.5007033      18.189379     -3.9161212    
    426000   0.99796936     0.0063850095   16.693933      1.4968043      18.190737     -3.9064813    
    427000   0.98984268     0.0021453362   16.70757       1.4846155      18.192185     -3.9000489    
    428000   1.0007644     -0.0092464837   16.692897      1.5009965      18.193894     -3.9115195    
    429000   0.99600287     0.011583584    16.70191       1.4938549      18.195765     -3.9026741    
    430000   1.0005512      0.0013145208   16.696999      1.5006767      18.197676     -3.9012165    
    431000   0.99179878     0.0015102305   16.712099      1.4875494      18.199648     -3.8896473    
    432000   0.99609928    -0.0069862582   16.707703      1.4939995      18.201703     -3.8888383    
    433000   1.0006967      0.0052473188   16.702986      1.5008949      18.203881     -3.9007187    
    434000   1.0153352      0.00017721386  16.683133      1.5228505      18.205984     -3.913608     
    435000   1.0166394      0.0057447425   16.682958      1.5248066      18.207765     -3.9268347    
    436000   1.0021852     -0.022593045    16.706095      1.5031275      18.209223     -3.8991275    
    437000   1.0000614      0.0013056426   16.710697      1.499942       18.210639     -3.8875119    
    438000   1.0040441      0.011842242    16.706235      1.5059155      18.212151     -3.8913834    
    439000   0.99707763    -0.0096757117   16.718188      1.4954669      18.213655     -3.8814184    
    440000   1.0120573      0.0070431599   16.697177      1.5179341      18.215111     -3.9032242    
    441000   1.0050112      0.0064750155   16.708933      1.507366       18.216299     -3.8833282    
    442000   1.0050196     -0.010259467    16.709998      1.5073786      18.217376     -3.88851      
    443000   1.0055801     -0.00035835473  16.710061      1.5082193      18.21828      -3.9046576    
    444000   1.0045029     -0.00097930099  16.712439      1.5066036      18.219043     -3.8876201    
    445000   1.0120474     -0.00060441888  16.701756      1.5179193      18.219675     -3.900518     
    446000   1.0018456     -0.0090456778   16.717599      1.502618       18.220217     -3.8880994    
    447000   0.99671346     0.014972566    16.725824      1.4949207      18.220744     -3.8865469    
    448000   1.0068449      0.013350342    16.710969      1.5101163      18.221085     -3.9043617    
    449000   1.0068498     -0.012366363    16.710993      1.5101237      18.221117     -3.9015851    
    450000   1.0055353     -0.020422687    16.712756      1.5081521      18.220908     -3.8873787    
    451000   0.99949957    -8.0559956e-06  16.721499      1.4990994      18.220599     -3.8849983    
    452000   1.0078389      0.0058679755   16.708606      1.5116071      18.220213     -3.8959151    
    453000   1.0047449      0.00064205491  16.71266       1.5069667      18.219627     -3.8982869    
    454000   1.0028894     -0.0059082438   16.714557      1.5041837      18.218741     -3.9011309    
    455000   0.99571031    -0.0055309619   16.723967      1.4934161      18.217383     -3.8993305    
    456000   1.0034654     -0.0046315996   16.710524      1.5050476      18.215571     -3.9008205    
    457000   1.0097217      0.012394622    16.698799      1.5144311      18.21323      -3.9091621    
    458000   0.98784496     0.0023243283   16.728763      1.4816193      18.210382     -3.8876165    
    459000   1.0004654      0.0031045175   16.706593      1.500548       18.207141     -3.9050148    
    460000   1.00022        0.00026158049  16.703224      1.50018        18.203404     -3.9048189    
    461000   1.0043524      0.0065735298   16.692852      1.506378       18.19923      -3.9120117    
    462000   0.99407845     0.0049799479   16.704013      1.4909686      18.194982     -3.9079718    
    463000   0.99628232    -0.007722924    16.696597      1.494274       18.190871     -3.8967537    
    464000   0.99069585     0.013409127    16.701405      1.4858952      18.1873       -3.9005309    
    465000   0.99069983    -0.0060092605   16.69843       1.4859011      18.184331     -3.9072689    
    466000   0.99342385    -0.0063246469   16.691776      1.4899868      18.181763     -3.9046143    
    467000   0.987438      -0.0068106616   16.698703      1.4810089      18.179712     -3.9090876    
    468000   0.99196848     0.011399309    16.690263      1.4878039      18.178067     -3.9091892    
    469000   0.99944282    -0.0077155567   16.677703      1.4990143      18.176717     -3.9140633    
    470000   1.0089107     -0.0084869611   16.662544      1.5132147      18.175758     -3.9327704    
    471000   1.0065255      0.0011173888   16.665408      1.5096373      18.175045     -3.9267827    
    472000   0.99165158     0.010051761    16.687104      1.4873286      18.174433     -3.9205074    
    473000   1.0014346     -0.011611667    16.671872      1.5020017      18.173874     -3.9470004    
    474000   0.98639758    -0.011853604    16.693949      1.4794484      18.173397     -3.914887     
    475000   0.98504435     0.00081775208  16.695679      1.4774188      18.173098     -3.9125901    
    476000   0.99201695    -0.0022068355   16.685212      1.4878766      18.173089     -3.914413     
    477000   0.99477552     0.0017059906   16.681453      1.4920141      18.173468     -3.9286599    
    478000   0.9981829     -0.0047533791   16.677001      1.4971246      18.174125     -3.9295609    
    479000   0.98994882    -0.0069385815   16.690227      1.4847747      18.175002     -3.904515     
    480000   0.99494123    -0.0091921934   16.683936      1.4922626      18.176199     -3.9078234    
    481000   0.99812734     0.0060712335   16.680774      1.4970413      18.177815     -3.914447     
    482000   1.0011472      0.012084669    16.678145      1.5015706      18.179715     -3.9111832    
    483000   0.99575522    -0.0044578449   16.688353      1.4934835      18.181837     -3.9186373    
    484000   0.9984225     -0.0029283574   16.686652      1.497484       18.184136     -3.9025401    
    485000   0.98587597    -0.0044417014   16.707952      1.4786661      18.186618     -3.9015018    
    486000   1.0059783      0.0013223556   16.680461      1.5088166      18.189278     -3.9260648    
    487000   1.0023962     -0.0044734471   16.688478      1.5034439      18.191922     -3.9164902    
    488000   0.98988158    -0.0071035893   16.709923      1.4846739      18.194597     -3.8991361    
    489000   1.0084781      0.011920441    16.684794      1.5125659      18.19736      -3.9222986    
    490000   1.0034179     -0.0011150673   16.694951      1.5049764      18.199928     -3.9111469    
    491000   1.0010227     -0.012435363    16.700894      1.5013838      18.202278     -3.9097824    
    492000   0.98986924     0.0060177924   16.71983       1.4846554      18.204485     -3.8914595    
    493000   0.9929903     -0.0074594636   16.717217      1.4893365      18.206554     -3.8965218    
    494000   0.99571054     0.0040904191   16.715056      1.4934165      18.208472     -3.9031697    
    495000   1.0025696      0.0074984824   16.706311      1.503704       18.210015     -3.9033506    
    496000   1.0131569     -0.0035215143   16.691542      1.5195834      18.211126     -3.9139118    
    497000   0.98821288     0.0015146845   16.729757      1.4821711      18.211928     -3.8787432    
    498000   0.99064795    -0.015546919    16.726831      1.4858233      18.212655     -3.889911     
    499000   1.0033681      0.0020394599   16.708541      1.5049016      18.213443     -3.8956277    
    500000   1.0028616      0.017169185    16.709945      1.504142       18.214087     -3.9080704    
    501000   1.0071711     -0.014621965    16.703839      1.5106056      18.214445     -3.9175556    
    502000   1.0087453      0.0039929066   16.701597      1.5129666      18.214564     -3.9038177    
    503000   0.99466271    -0.0098827582   16.722672      1.4918449      18.214517     -3.8907867    
    504000   0.99553883     0.0036776095   16.721301      1.4931589      18.21446      -3.889497     
    505000   1.0071017      0.0047802037   16.703845      1.5105015      18.214346     -3.9013836    
    506000   1.0034945      0.0077564215   16.709009      1.5050912      18.2141       -3.9070907    
    507000   1.0021167     -0.018987871    16.710687      1.5030247      18.213712     -3.9080824    
    508000   0.99542819    -0.006571098    16.720302      1.492993       18.213295     -3.8890961    
    509000   1.00286       -0.0015821031   16.708744      1.5041396      18.212884     -3.9093837    
    510000   1.003596       0.0090344753   16.706995      1.5052434      18.212238     -3.9101547    
    511000   1.010955       0.017221475    16.695073      1.5162808      18.211354     -3.9105998    
    512000   0.99824101     0.0012391915   16.712997      1.4972118      18.210209     -3.9008607    
    513000   1.0093865     -0.00094966922  16.695062      1.5139284      18.20899      -3.9002459    
    514000   1.0080211     -0.018763021    16.695909      1.5118805      18.207789     -3.9080296    
    515000   0.997747      -0.0081332601   16.710024      1.4964708      18.206495     -3.8970505    
    516000   0.9950677     -0.0042783053   16.71289       1.4924523      18.205343     -3.8880837    
    517000   1.0036836     -0.0091375891   16.698968      1.5053749      18.204343     -3.9061622    
    518000   0.99047774    -0.0097679118   16.717797      1.485568       18.203365     -3.8790163    
    519000   0.99939666    -0.0023670669   16.703554      1.4989451      18.202499     -3.9131406    
    520000   1.0033788      0.0040288337   16.696765      1.5049177      18.201682     -3.9059406    
    521000   0.99751103     0.0071108346   16.70471       1.4961169      18.200827     -3.9092524    
    522000   1.0083537      0.0025756845   16.687434      1.5123792      18.199813     -3.9153824    
    523000   1.00676        0.010086074    16.688734      1.509989       18.198723     -3.9081598    
    524000   0.99842328    -0.006508993    16.700142      1.4974852      18.197627     -3.9023761    
    525000   0.98446056     0.0042207178   16.720088      1.4765432      18.196631     -3.8891162    
    526000   0.9985973      0.0055378528   16.697885      1.4977462      18.195631     -3.9071538    
    527000   0.9928675      0.015024768    16.705448      1.4891523      18.1946       -3.8945892    
    528000   0.99941333     0.0035203908   16.694587      1.4989701      18.193557     -3.9034324    
    529000   0.99578259     0.010468064    16.699071      1.4935245      18.192596     -3.8968825    
    530000   1.0047601     -0.0081734423   16.684747      1.5069894      18.191736     -3.9173653    
    531000   0.99839508     0.00041325861  16.693377      1.4974429      18.19082      -3.9217329    
    532000   0.99373031     0.0047315657   16.699309      1.4904464      18.189755     -3.8994149    
    533000   0.98716341     0.0024124284   16.70814       1.480597       18.188737     -3.8952506    
    534000   0.98476204    -0.0023616179   16.710818      1.4769953      18.187813     -3.8877475    
    535000   0.98781252    -0.0051980729   16.70542       1.4815706      18.186991     -3.8971435    
    536000   0.99520406     0.0088605973   16.693503      1.4926568      18.18616      -3.9127785    
    537000   0.99463372     0.0045793671   16.69338       1.4918014      18.185181     -3.9143574    
    538000   0.99417252     0.0027782505   16.692901      1.4911097      18.18401      -3.9245823    
    539000   0.98960111     0.0068693459   16.698243      1.4842532      18.182496     -3.9048486    
    540000   0.98621551    -0.0015738856   16.701667      1.4791753      18.180842     -3.9000783    
    541000   0.99733682    -0.001044969    16.683334      1.4958556      18.17919      -3.9143616    
    542000   0.99277089    -0.0020628885   16.688506      1.4890074      18.177513     -3.9045942    
    543000   0.98866675     0.0040596135   16.692991      1.4828518      18.175842     -3.9114342    
    544000   0.99057981    -0.0038349895   16.68853       1.4857211      18.174251     -3.9070636    
    545000   0.99445054     0.0028178393   16.681314      1.4915266      18.172841     -3.9257407    
    546000   0.99132811    -0.0046305806   16.684789      1.4868435      18.171632     -3.9164078    
    547000   1.0016911      0.013773673    16.668267      1.5023864      18.170653     -3.9306268    
    548000   0.98226886     1.89302e-05    16.69664       1.4732559      18.169896     -3.9137306    
    549000   0.98950554     0.008196343    16.685356      1.4841099      18.169466     -3.9100715    
    550000   0.99211645     0.0036761914   16.681284      1.4880259      18.16931      -3.9203652    
    551000   0.99213703     0.014358322    16.681336      1.4880567      18.169392     -3.915536     
    552000   0.98916671     0.00034921777  16.686115      1.4836017      18.169717     -3.9185675    
    553000   0.99263292    -0.0016755011   16.681516      1.4888005      18.170316     -3.9268596    
    554000   0.98949772    -0.0099520371   16.687209      1.4840982      18.171307     -3.9120252    
    555000   0.99706083    -0.0045669381   16.677245      1.4954417      18.172687     -3.9210255    
    556000   0.99437765    -0.0078102026   16.682988      1.4914173      18.174405     -3.9268194    
    557000   0.99662446     0.01462946     16.681653      1.4947872      18.17644      -3.9081984    
    558000   0.99684768    -0.0066703568   16.683598      1.495122       18.17872      -3.9192454    
    559000   0.99678684     0.0092082226   16.686125      1.4950307      18.181156     -3.9128522    
    560000   0.99485961     0.00010148864  16.691611      1.4921402      18.183751     -3.906299     
    561000   0.99490591    -0.010835365    16.694236      1.4922096      18.186446     -3.9057247    
    562000   0.99564319    -0.0037243662   16.695945      1.4933154      18.189261     -3.9032944    
    563000   0.99652569    -0.018319957    16.697467      1.4946391      18.192107     -3.9090302    
    564000   0.99765565     0.013574231    16.69869       1.4963338      18.195023     -3.911015     
    565000   1.0002469     -0.01516888     16.697556      1.5002203      18.197777     -3.908266     
    566000   1.0023556      0.0064478356   16.696915      1.503383       18.200298     -3.9052844    
    567000   0.9917594     -0.0044037803   16.71514       1.4874903      18.202631     -3.9028672    
    568000   0.99482052     0.0051826236   16.712806      1.4920816      18.204888     -3.8916798    
    569000   1.0105313      0.0033778314   16.691372      1.5156454      18.207017     -3.9107792    
    570000   1.008026       0.0031266527   16.696807      1.5118878      18.208695     -3.9133104    
    571000   1.0037777      0.0089344818   16.70446       1.505516       18.209976     -3.9079878    
    572000   1.001994       0.0086586575   16.708119      1.5028408      18.21096      -3.8967315    
    573000   0.99687303     0.0011391225   16.716659      1.49516        18.211819     -3.8950087    
    574000   1.0008554     -0.0031753575   16.711518      1.501133       18.212651     -3.9051781    
    575000   1.0171237     -0.0034936538   16.687844      1.525533       18.213377     -3.9122387    
    576000   1.0036176     -0.0031841982   16.708638      1.5052758      18.213914     -3.9087095    
    577000   1.0082954     -0.014298568    16.701964      1.5122919      18.214256     -3.9031865    
    578000   0.98924927    -0.012864417    16.730802      1.4837255      18.214527     -3.8847574    
    579000   1.0057151      0.0037631187   16.706357      1.5084218      18.214779     -3.912532     
    580000   1.0045865     -0.010235278    16.70798       1.506729       18.214709     -3.8980145    
    581000   1.0006751      0.0050866785   16.713592      1.5008625      18.214454     -3.9039671    
    582000   1.0085686      0.0012573003   16.701414      1.5127016      18.214116     -3.9059488    
    583000   1.0143531     -0.01000819     16.692356      1.5213774      18.213733     -3.9130697    
    584000   1.0135923      0.00594833     16.692886      1.5202364      18.213122     -3.914066     
    585000   1.0179091     -0.0088742624   16.685445      1.5267109      18.212156     -3.9249607    
    586000   1.0056249     -0.0067015265   16.70258       1.5082865      18.210867     -3.903996     
    587000   1.0000022      0.010397564    16.709533      1.4998534      18.209386     -3.8963106    
    588000   1.0022704     -0.0056401827   16.704422      1.5032552      18.207677     -3.9028776    
    589000   1.003446      -0.0064870574   16.700692      1.5050185      18.205711     -3.8978195    
    590000   1.0021875     -0.020243766    16.700427      1.503131       18.203557     -3.9048186    
    591000   1.0066549     -0.00049167677  16.691362      1.5098313      18.201193     -3.9115934    
    592000   1.0037513      0.0039383804   16.692988      1.5054764      18.198465     -3.9169559    
    593000   0.99683588    -0.0039347214   16.700245      1.4951043      18.195349     -3.9128167    
    594000   0.98737795     0.00083993794  16.710943      1.4809188      18.191862     -3.9012401    
    595000   0.99802537    -0.0038558496   16.691393      1.4968884      18.188282     -3.8944424    
    596000   0.99268397    -0.0005651911   16.696023      1.488877       18.184901     -3.9093169    
    597000   1.0012147      0.0087599833   16.680028      1.5016719      18.1817       -3.9161289    
    598000   1.0010337      0.0034973266   16.677257      1.5014004      18.178657     -3.9125817    
    599000   0.98878233     0.0015298575   16.692911      1.4830252      18.175936     -3.910957     
    600000   0.98750207     0.00065453246  16.692605      1.481105       18.17371      -3.9107725    
    601000   0.99332184    -0.010268795    16.682098      1.4898338      18.171931     -3.9238827    
    602000   0.98333902     0.0057099791   16.695692      1.474861       18.170553     -3.9128717    
    603000   1.0057187     -0.01425825     16.661151      1.5084271      18.169578     -3.9347619    
    604000   0.99320185     0.0050597241   16.679339      1.4896538      18.168993     -3.9159692    
    605000   0.9948272     -0.010611469    16.676764      1.4920916      18.168856     -3.9338047    
    606000   0.97792041     0.0036913789   16.702256      1.4667339      18.16899      -3.915059     
    607000   0.99955626     0.0043002336   16.670075      1.4991845      18.169259     -3.9325476    
    608000   0.99373294     0.0028322041   16.679148      1.4904503      18.169598     -3.9226024    
    609000   0.98602581    -0.021802575    16.691218      1.4788908      18.170108     -3.9103849    
    610000   0.99152823     0.0069433279   16.683858      1.4871436      18.171002     -3.9111204    
    611000   1.0005791      6.5981759e-05  16.671365      1.5007186      18.172084     -3.9274786    
    612000   0.98932436     0.0156245      16.689313      1.4838381      18.173152     -3.9182141    
    613000   0.98696667    -0.020723353    16.693918      1.480302       18.17422      -3.9175179    
    614000   0.99387175    -0.0067459912   16.684798      1.4906585      18.175457     -3.9171133    
    615000   1.000108       0.021464669    16.676799      1.500012       18.176811     -3.925903     
    616000   1.008359      -0.012159311    16.665674      1.5123873      18.178061     -3.9456088    
    617000   0.98635739    -0.0030860798   16.699807      1.4793881      18.179195     -3.9025455    
    618000   0.98728659    -0.0041443097   16.699666      1.4807818      18.180448     -3.9043499    
    619000   1.0048006      0.0058983028   16.674869      1.5070502      18.181919     -3.9122748    
    620000   0.98584956     0.015847482    16.704757      1.4786265      18.183383     -3.9042146    
    621000   0.99811553    -0.00055141189  16.687788      1.4970236      18.184812     -3.9120454    
    622000   0.9953043     -0.011073216    16.69353       1.4928072      18.186338     -3.9185223    
    623000   0.99278836    -0.0024804337   16.698853      1.4890336      18.187886     -3.9124305    
    624000   0.99945614     0.0068676021   16.690354      1.4990343      18.189388     -3.9125278    
    625000   0.99319368    -0.0078431153   16.701134      1.4896415      18.190775     -3.9164136    
    626000   0.99613988     0.0081883951   16.698071      1.4940604      18.192131     -3.9043516    
    627000   0.99458937    -0.0023804195   16.701655      1.4917349      18.19339      -3.9096186    
    628000   0.99305646    -0.0088296176   16.705201      1.4894357      18.194637     -3.8981359    
    629000   1.0033743      0.0047871814   16.690953      1.504911       18.195864     -3.9072741    
    630000   0.99843651    -0.0024039542   16.699526      1.497505       18.197031     -3.9013445    
    631000   0.98974572     0.00065366188  16.713658      1.4844701      18.198128     -3.888226     
    632000   1.0043347     -0.0099224017   16.692909      1.5063514      18.19926      -3.919805     
    633000   0.99438272     0.011220158    16.708936      1.4914249      18.200361     -3.9008972    
    634000   1.0066334      0.015721854    16.691529      1.5097991      18.201328     -3.9218673    
    635000   1.0004699     -0.011691263    16.701591      1.5005547      18.202146     -3.9199159    
    636000   0.99643652    -0.0029294676   16.708315      1.4945053      18.20282      -3.9053061    
    637000   1.0085898      0.0055603532   16.690771      1.5127335      18.203505     -3.9198495    
    638000   1.0074807     -0.0060268725   16.692992      1.5110699      18.204062     -3.9075052    
    639000   1.0011815     -0.012500276    16.702916      1.5016221      18.204538     -3.9089951    
    640000   0.99541957     0.016067391    16.712101      1.49298        18.205081     -3.9025216    
    641000   1.0161183      0.0045945564   16.681621      1.524025       18.205646     -3.9304087    
    642000   1.0084227     -0.0003462464   16.693596      1.5124828      18.206079     -3.905604     
    643000   1.0026151      0.0047793625   16.702615      1.5037723      18.206387     -3.8936919    
    644000   1.0079707      0.00033022793  16.69493       1.5118048      18.206735     -3.9164516    
    645000   1.0010116      0.0062987367   16.705729      1.5013672      18.207096     -3.8977467    
    646000   1.0029645      0.0014412901   16.703155      1.5042963      18.207451     -3.9072615    
    647000   1.0000325     -0.0029540141   16.707947      1.4998987      18.207846     -3.9005184    
    648000   1.0130612      0.012683979    16.688908      1.5194399      18.208348     -3.9184578    
    649000   1.0066413      0.0062928655   16.698956      1.509811       18.208767     -3.8912386    
    650000   0.99925507     0.00038119048  16.710397      1.4987327      18.209129     -3.8974695    
    651000   0.99537367    -0.010681942    16.716622      1.4929112      18.209533     -3.8880831    
    652000   0.99742225    -0.0024527579   16.714269      1.4959838      18.210253     -3.8844622    
    653000   0.99413641     0.0078757365   16.720209      1.4910555      18.211265     -3.8939966    
    654000   1.0105041      0.012996921    16.696764      1.5156046      18.212369     -3.9076589    
    655000   0.99141387    -0.018507372    16.726536      1.4869721      18.213509     -3.8972357    
    656000   0.99362965    -0.008366832    16.724768      1.4902954      18.215063     -3.8924175    
    657000   1.011274      -0.0016830724   16.700259      1.5167593      18.217018     -3.9056671    
    658000   1.0112271      0.011918588    16.702435      1.516689       18.219124     -3.9128153    
    659000   1.011756      -0.005648776    16.703696      1.5174823      18.221178     -3.9127573    
    660000   0.998487      -0.013224363    16.725698      1.4975807      18.223279     -3.898831     
    661000   1.0025858      0.0092010681   16.72171       1.5037282      18.225438     -3.8950532    
    662000   1.0124279      0.016752619    16.709102      1.5184899      18.227592     -3.9025752    
    663000   1.0167534      0.020661926    16.704624      1.5249776      18.229601     -3.9110897    
    664000   1.0017327     -0.00038411161  16.728848      1.5024489      18.231296     -3.8916351    
    665000   1.0088111     -0.0051240186   16.719651      1.5130654      18.232716     -3.8890665    
    666000   1.0041927     -0.0055748022   16.727798      1.5061384      18.233937     -3.8851257    
    667000   1.009888       0.0030664957   16.72028       1.5146805      18.234961     -3.8892233    
    668000   1.0195356     -0.001321577    16.706604      1.5291505      18.235754     -3.9010283    
    669000   1.001355       0.0064718812   16.734408      1.5018824      18.236291     -3.8804533    
    670000   1.0157969     -0.0040513687   16.713002      1.523543       18.236545     -3.8929011    
    671000   1.0058887     -0.012521906    16.727847      1.5086822      18.236529     -3.8828332    
    672000   1.0099209     -0.00031318503  16.721654      1.5147299      18.236384     -3.8744622    
    673000   1.0110416      0.015994827    16.719606      1.5164108      18.236017     -3.8779428    
    674000   1.0022598     -0.0077100763   16.732083      1.5032394      18.235323     -3.8605844    
