231 -200 -10
232 -188 38
233 -188 38
234 -208 0
235 -196 -4
236 -192 -24
237 -192 42
238 -184 32
239 -204 -38
240 -228 -58
241 -216 2
242 -204 -6
243 -180 -24
244 -196 -26
245 -208 24
246 -168 -18
247 -184 16
248 -160 36
249 -184 14
250 -192 -28
251 -248 6
252 -200 14
253 -208 -32
254 -164 -32
255 -216 -52
256 -164 -22
257 -216 -4
258 -172 8
259 -200 -10
260 -204 -20
261 -204 -64
262 -204 -16
263 -196 -4
264 -224 -28
265 -224 -6
266 -196 30
267 -184 12
268 -188 26
269 -204 -2
270 -172 -14
271 -204 -16
272 -200 -36
273 -188 24
274 -152 26
275 -172 -6
276 -184 12
277 -184 -16
278 -208 -76
279 -200 -34
280 -208 -8
281 -180 -36
282 -232 -22
283 -208 -60
284 -160 -8
285 -136 2
286 -216 20
287 -224 94
288 -244 50
289 -200 26
290 -192 26
291 -216 38
292 -208 -22
293 -204 -20
294 -164 -6
295 -176 38
296 -204 -6
297 -176 12
298 -212 -34
299 -204 -36
300 -180 -26
301 -212 -66
302 -216 -28
303 -248 22
304 -188 22
305 -204 14
306 -176 -18
307 -160 -4
308 -148 26
309 -180 44
310 -200 20
311 -200 -10
312 -212 -26
313 -204 -50
314 -216 -66
315 -200 -72
316 -172 -44
317 -184 -8
318 -188 -40
319 -192 -30
320 -184 12
321 -196 -30
322 -192 -52
323 -228 -22
324 -164 28
325 -184 28
326 -176 -22
327 -188 0
328 -188 -22
329 -164 -18
330 -192 -42
331 -208 -20
332 -192 -68
333 -196 -64
334 -188 -32
335 -188 -46
336 -172 -76
337 -200 -42
338 -184 -56
339 -184 -16
340 -160 14
341 -172 -4
342 -196 34
343 -196 -10
344 -236 -54
345 -192 -52
346 -180 -62
347 -192 -12
348 -168 32
349 -204 -28
350 -180 -38
351 -176 -20
352 -200 -46
353 -164 2
354 -156 36
355 -160 14
356 -192 14
357 -200 14
358 -140 -20
359 -152 -20
360 -196 -26
361 -196 -34
362 -232 -8
363 -232 0
364 -172 -12
365 -204 -24
366 -188 8
367 -188 10
368 -180 22
369 -168 36
370 -192 -24
371 -156 12
372 -208 28
373 -192 10
374 -200 18
375 -192 6
376 -192 22
377 -184 0
378 -188 -2
379 -176 26
380 -196 6
381 -208 26
382 -220 42
383 -180 32
384 -184 20
385 -192 -16
386 -188 36
387 -172 48
388 -180 14
389 -208 -12
390 -216 26
391 -172 22
392 -172 52
393 -232 56
394 -192 16
395 -184 -14
396 -212 -28
397 -208 -64
398 -188 -96
399 -200 -34
400 -180 -38
401 -152 -50
402 -196 -18
403 -180 -28
404 -176 -68
405 -172 -38
406 -192 -26
407 -216 30
408 -180 -46
409 -192 -52
410 -212 -8
411 -216 10
412 -176 -18
413 -176 -8
414 -180 -38
415 -216 6
416 -188 -16
417 -168 -14
418 -176 34
419 -156 8
420 -164 -16
421 -232 -62
422 -212 -18
423 -212 -8
424 -200 -40
425 -172 -64
426 -204 -56
427 -180 -36
428 -220 36
429 -188 40
430 -144 48
431 -180 12
432 -204 26
433 -176 14
434 -188 54
435 -148 26
436 -160 22
437 -204 -70
438 -212 -76
439 -208 -20
440 -220 20
441 -180 22
442 -188 -4
443 -180 -14
444 -136 36
445 -188 10
446 -192 4
447 -164 -36
448 -184 -12
449 -184 -10
450 -200 2
451 -220 16
452 -232 -8
453 -204 0
454 -192 22
455 -196 -34
456 -140 -70
457 -188 -56
458 -192 -62
459 -184 -66
460 -200 -60
461 -168 -28
462 -204 16
463 -152 -40
464 -156 -74
465 -156 -62
466 -180 -36
467 -208 -20
468 -212 2
469 -212 22
470 -204 -8
471 -192 -10
472 -160 -6
473 -180 -40
474 -180 -26
475 -176 -30
476 -168 -6
477 -188 -4
478 -200 -16
479 -220 -22
480 -192 -30
481 -184 -20
482 -204 -16
483 -160 -34
484 -168 -22
485 -168 -24
486 -180 -36
487 -184 14
488 -204 26
489 -128 -12
490 -180 8
491 -164 50
492 -180 14
493 -188 32
494 -192 10
495 -220 22
496 -192 0
497 -180 -46
498 -228 -32
499 -216 -14
500 -220 4
501 -180 14
502 -148 2
503 -184 -18
504 -196 -50
505 -196 -88
506 -188 -32
507 -188 -52
508 -204 -70
509 -164 -88
510 -192 -58
511 -176 -40
512 -172 -8
513 -208 -6
514 -200 -2
515 -180 -50
516 -192 -20
517 -180 4
518 -212 -6
519 -232 50
520 -212 32
521 -176 28
522 -200 8
523 -168 12
524 -220 -32
525 -220 -20
526 -172 -84
527 -176 -68
528 -200 -28
529 -164 -4
530 -184 -8
531 -196 -10
532 -212 -44
533 -180 -42
534 -200 -32
535 -172 -26
536 -184 -28
537 -232 -12
538 -176 18
539 -168 2
540 -172 -22
541 -160 -52
542 -192 -34
543 -176 -16
544 -172 4
545 -168 24
546 -188 -6
547 -204 -8
548 -184 -30
549 -184 -48
550 -196 -40
551 -204 4
552 -120 -2
553 -180 -2
554 -160 4
555 -160 6
556 -152 -8
557 -188 -32
558 -208 -14
559 -196 -56
560 -172 -60
561 -176 -20
562 -188 20
563 -200 4
564 -200 -8
565 -204 -20
566 -200 -38
567 -176 -64
568 -180 -72
569 -164 -66
570 -192 -84
571 -204 -70
572 -212 -76
573 -200 -34
574 -200 -26
575 -200 -56
576 -168 -62
577 -200 -42
578 -204 -42
579 -156 -16
580 -176 -20
581 -184 4
582 -204 28
583 -232 64
584 -188 -10
585 -180 -36
586 -188 -46
587 -188 4
588 -172 20
589 -212 -48
590 -200 -50
591 -236 22
592 -148 38
593 -164 0
594 -212 -16
595 -184 0
596 -164 20
597 -172 78
598 -220 56
599 -156 0
600 -196 0
601 -192 44
602 -180 6
603 -180 32
604 -228 2
605 -188 -40
606 -164 -38
607 -180 -8
608 -188 8
609 -204 -16
610 -192 -42
611 -188 4
612 -200 20
613 -204 -10
614 -168 -38
615 -168 10
616 -180 46
617 -228 28
618 -192 -20
619 -176 4
620 -184 10
621 -168 12
622 -160 20
623 -188 -30
624 -164 50
625 -140 48
626 -212 -26
627 -192 -14
628 -204 -14
629 -208 4
630 -216 -26
631 -216 -14
632 -164 -14
633 -176 -18
634 -180 -4
635 -176 -2
636 -204 10
637 -196 2
638 -164 10
639 -212 90
640 -192 68
641 -160 26
642 -156 54
643 -212 10
644 -228 12
645 -236 12
646 -184 -8
647 -208 8
648 -184 10
649 -228 12
650 -192 38
651 -192 8
652 -204 28
653 -188 36
654 -188 38
655 -208 42
656 -188 24
657 -184 30
658 -216 22
659 -184 36
660 -180 -18
661 -200 -34
662 -232 -2
663 -208 -42
664 -204 -36
665 -188 6
666 -160 -16
667 -188 -2
668 -168 -22
669 -188 -64
670 -204 4
671 -192 -18
672 -168 6
673 -176 -26
674 -168 38
675 -168 0
676 -192 -62
677 -176 -32
678 -200 -60
679 -216 -88
680 -192 -16
681 -184 -18
682 -160 2
683 -176 -4
684 -168 -2
685 -176 10
686 -192 10
687 -176 -8
688 -196 -4
689 -152 -28
690 -204 -62
691 -196 -82
692 -176 -30
693 -180 -34
694 -180 12
695 -196 28
696 -188 -18
697 -188 -16
698 -184 -18
699 -188 -12
700 -196 -28
701 -224 -34
702 -176 2
703 -168 56
704 -188 66
705 -188 16
706 -184 44
707 -176 30
708 -168 0
709 -164 -22
710 -172 -10
711 -212 -14
712 -232 36
713 -196 24
714 -212 -4
715 -196 -44
716 -172 -38
717 -188 22
718 -180 10
719 -172 14
720 -196 6
721 -212 -24
722 -176 -36
723 -200 -20
724 -232 2
725 -180 36
726 -184 -30
727 -200 -66
728 -192 -48
729 -220 -64
730 -212 -58
731 -228 -28
732 -152 -32
733 -164 24
734 -156 -6
735 -188 -10
736 -172 18
737 -200 28
738 -224 24
739 -200 10
740 -200 -82
741 -220 -50
742 -232 -36
743 -212 -12
744 -212 46
745 -200 48
746 -204 -4
747 -180 -12
748 -200 -66
749 -188 -54
750 -196 -22
751 -228 -44
752 -188 -50
753 -188 -2
754 -228 38
755 -200 46
756 -216 14
757 -220 -18
758 -244 -28
759 -192 -32
760 -176 -32
761 -188 -32
762 -204 4
763 -200 66
764 -204 46
765 -216 28
766 -192 16
767 -220 -26
768 -184 26
769 -180 -18
770 -188 -52
771 -196 -60
772 -220 -64
773 -168 -74
774 -212 -82
775 -188 -38
776 -160 -44
777 -212 -46
778 -188 18
779 -208 -6
780 -148 -10
781 -180 -16
782 -212 -16
783 -184 4
784 -200 0
785 -208 -6
786 -188 6
787 -164 0
788 -172 -12
789 -216 8
790 -196 14
791 -212 16
792 -200 -8
793 -208 -40
794 -188 -82
795 -156 -38
796 -164 -22
797 -204 14
798 -184 18
799 -196 -14
800 -160 12
801 -200 40
802 -152 6
803 -188 10
804 -192 8
805 -188 28
806 -172 34
807 -204 -4
808 -220 -16
809 -208 -26
810 -204 -34
811 -172 -76
812 -152 -42
813 -176 -4
814 -208 -12
815 -148 18
816 -192 -36
817 -176 -10
818 -164 -32
819 -204 -46
820 -180 -20
821 -168 -50
822 -196 -14
823 -188 -64
824 -200 -42
825 -176 -54
826 -204 -40
827 -224 -24
828 -196 8
829 -188 0
830 -188 -48
831 -192 -34
832 -192 -48
833 -144 -80
834 -192 -42
835 -188 -34
836 -188 -38
837 -196 -4
838 -208 -56
839 -152 -40
840 -200 20
841 -212 34
842 -212 10
843 -204 -16
844 -168 -14
845 -196 -8
846 -204 -20
847 -148 34
848 -156 22
849 -192 72
850 -148 46
851 -200 20
852 -200 22
853 -180 -24
854 -180 2
855 -196 -58
856 -176 -34
857 -196 -24
858 -160 4
859 -196 10
860 -172 -26
861 -192 -6
862 -152 -24
863 -196 6
864 -196 10
865 -216 -46
866 -196 46
867 -168 -44
868 -188 -20
869 -196 24
870 -192 40
871 -188 -6
872 -204 36
873 -200 32
874 -216 32
875 -212 6
876 -180 -16
877 -168 -20
878 -220 22
879 -180 74
880 -180 18
881 -212 26
882 -180 48
883 -184 26
884 -160 20
885 -168 8
886 -136 28
887 -168 -16
888 -204 22
889 -200 -32
890 -224 10
891 -176 -22
892 -180 4
893 -156 36
894 -196 -14
895 -160 -2
896 -188 -8
897 -196 -8
898 -192 30
899 -180 78
900 -192 64
901 -208 54
902 -192 64
903 -204 66
904 -216 68
905 -204 86
906 -208 122
907 -196 66
908 -224 26
909 -196 0
910 -188 16
911 -196 -2
912 -156 -14
913 -228 -12
914 -184 -20
915 -196 -14
916 -196 -34
917 -208 -78
918 -200 -38
919 -216 -80
920 -208 -36
921 -176 -36
922 -204 -42
923 -216 -48
924 -192 -38
925 -192 -6
926 -184 30
927 -168 -6
928 -168 4
929 -152 14
930 -168 -20
931 -184 -38
932 -160 -52
933 -156 -76
934 -168 -36
935 -188 -32
936 -204 -18
937 -244 -6
938 -208 -26
939 -180 6
940 -220 18
941 -192 48
942 -204 26
943 -188 8
944 -216 10
945 -232 -24
946 -188 -12
947 -204 -6
948 -184 24
949 -228 58
950 -212 40
951 -200 46
952 -184 50
953 -164 52
954 -228 28
955 -224 14
956 -220 8
957 -176 14
958 -208 -2
959 -200 -14
960 -208 24
961 -248 -6
962 -192 -18
963 -168 -16
964 -172 2
965 -184 20
966 -144 -50
967 -164 -50
968 -192 -34
969 -192 8
970 -232 14
971 -196 10
972 -212 0
973 -164 -10
974 -168 2
975 -144 52
976 -192 20
977 -176 -6
978 -196 -26
979 -220 -38
980 -204 -28
981 -184 -40
982 -220 24
983 -180 -2
984 -176 6
985 -168 -18
986 -220 4
987 -216 -10
988 -164 -16
989 -200 -6
990 -180 -34
991 -204 16
992 -212 28
993 -152 22
994 -200 40
995 -196 32
996 -132 16
997 -204 -10
998 -220 -20
999 -180 -56
1000 -200 -42
1001 -188 -46
1002 -192 -10
1003 -184 26
1004 -212 2
1005 -188 -6
1006 -200 18
1007 -196 78
1008 -168 -18
1009 -188 -38
1010 -180 -24
1011 -196 22
1012 -180 -24
1013 -216 36
1014 -200 42
1015 -220 76
1016 -196 120
1017 -200 66
1018 -168 36
1019 -192 4
1020 -208 14
1021 -212 -22
1022 -208 -10
1023 -192 -26
1024 -204 -18
1025 -208 10
1026 -176 20
1027 -168 14
1028 -200 -8
1029 -188 -12
1030 -192 12
1031 -208 -42
1032 -164 -44
1033 -160 -64
1034 -160 -24
1035 -184 -8
1036 -188 10
1037 -188 16
1038 -164 38
1039 -156 -22
1040 -172 -20
1041 -208 -32
1042 -208 -8
1043 -196 -10
1044 -180 -14
1045 -184 -36
1046 -220 -32
1047 -216 -50
1048 -188 -38
1049 -188 -20
1050 -196 56
1051 -152 16
1052 -200 20
1053 -192 60
1054 -224 38
1055 -180 10
1056 -184 -18
1057 -212 -14
1058 -204 -8
1059 -200 20
1060 -160 38
1061 -196 28
1062 -224 -10
1063 -192 -10
1064 -196 -6
1065 -196 -6
1066 -208 -12
1067 -208 0
1068 -208 -4
1069 -208 36
1070 -180 -14
1071 -168 10
1072 -172 -28
1073 -176 -18
1074 -176 16
1075 -200 34
1076 -192 4
1077 -200 26
1078 -208 88
1079 -208 94
1080 -168 22
1081 -164 -32
1082 -168 4
1083 -196 70
1084 -184 22
1085 -208 24
1086 -192 18
1087 -196 10
1088 -220 4
1089 -168 -42
1090 -176 50
1091 -180 4
1092 -180 -46
1093 -188 -86
1094 -176 -52
1095 -148 6
1096 -196 12
1097 -180 36
1098 -212 32
1099 -172 48
1100 -192 40
1101 -184 72
1102 -184 22
1103 -200 36
1104 -212 0
1105 -192 10
1106 -160 30
1107 -192 2
1108 -160 18
1109 -140 0
1110 -156 42
1111 -176 10
1112 -208 -34
1113 -160 6
1114 -208 0
1115 -200 6
1116 -152 30
1117 -192 -30
1118 -196 -12
1119 -180 -54
1120 -200 -18
1121 -188 -28
1122 -208 -74
1123 -204 -68
1124 -204 -8
1125 -172 16
1126 -168 4
1127 -204 10
1128 -200 10
1129 -220 38
1130 -208 12
1131 -200 -2
1132 -216 -18
1133 -196 -44
1134 -216 -40
1135 -188 40
1136 -192 28
1137 -160 -10
1138 -196 44
1139 -196 24
1140 -200 26
1141 -176 40
1142 -168 -2
1143 -164 0
1144 -144 -24
1145 -204 2
1146 -212 -6
1147 -188 -14
1148 -204 30
1149 -212 4
1150 -208 54
1151 -240 36
1152 -232 28
1153 -176 52
1154 -212 34
1155 -204 2
1156 -208 32
1157 -188 22
1158 -200 32
1159 -192 -6
1160 -200 -20
1161 -160 -24
1162 -212 -26
1163 -192 -38
1164 -208 -18
1165 -168 16
1166 -184 36
1167 -168 0
1168 -208 0
1169 -228 40
1170 -208 10
1171 -208 0
1172 -188 -56
1173 -168 -6
1174 -172 2
1175 -204 -40
1176 -176 -6
1177 -168 -40
1178 -212 -26
1179 -172 22
1180 -180 -4
1181 -212 -6
1182 -176 48
1183 -164 52
1184 -184 14
1185 -196 10
1186 -200 18
1187 -212 4
1188 -220 -34
1189 -160 8
1190 -208 14
1191 -168 58
1192 -196 70
1193 -176 34
1194 -172 14
1195 -168 -12
1196 -164 -44
1197 -196 -10
1198 -156 -36
1199 -188 -28
1200 -160 -2
1201 -196 10
1202 -180 -28
1203 -188 -6
1204 -188 -14
1205 -200 2
1206 -164 -18
1207 -184 30
1208 -180 4
1209 -220 30
1210 -204 38
1211 -184 18
1212 -196 -60
1213 -236 -46
1214 -188 -26
1215 -188 -64
1216 -200 -10
1217 -224 -36
1218 -236 -42
1219 -192 -48
1220 -196 16
1221 -216 40
1222 -204 36
1223 -208 58
1224 -188 8
1225 -172 42
1226 -160 18
1227 -208 14
1228 -200 -2
1229 -220 34
1230 -172 28
1231 -228 26
1232 -192 66
1233 -184 6
1234 -208 0
1235 -224 -30
1236 -216 -24
1237 -240 -4
1238 -204 -14
1239 -188 0
1240 -220 2
1241 -160 6
1242 -160 30
1243 -180 62
1244 -212 66
1245 -188 30
1246 -176 32
1247 -160 24
1248 -180 24
1249 -136 38
1250 -148 26
1251 -168 20
1252 -220 14
1253 -160 2
1254 -204 -14
1255 -196 42
1256 -180 28
1257 -180 22
1258 -220 30
1259 -200 38
1260 -192 86
1261 -196 22
1262 -176 14
1263 -184 -48
1264 -164 -22
1265 -180 -12
1266 -172 0
1267 -152 24
1268 -196 32
1269 -212 92
1270 -192 72
1271 -180 4
1272 -192 14
1273 -148 -36
1274 -188 -22
1275 -192 -28
1276 -180 -6
1277 -148 -8
1278 -180 -6
1279 -176 20
1280 -168 8
1281 -144 -6
1282 -180 70
1283 -192 48
1284 -172 30
1285 -152 20
1286 -172 -12
1287 -160 2
1288 -208 -8
1289 -176 -16
1290 -160 -68
1291 -192 -46
1292 -224 -98
1293 -172 -46
1294 -176 -54
1295 -208 -18
1296 -184 -18
1297 -212 42
1298 -188 18
1299 -204 22
1300 -216 -36
1301 -208 -2
1302 -212 30
1303 -196 -16
1304 -224 -18
1305 -164 -4
1306 -212 14
1307 -200 2
1308 -192 10
1309 -172 12
1310 -188 -14
1311 -228 -46
1312 -192 -8
1313 -196 -44
1314 -184 4
1315 -176 -66
1316 -176 -42
1317 -172 -22
1318 -176 -8
1319 -216 46
1320 -192 60
1321 -160 54
1322 -188 34
1323 -196 2
1324 -188 -2
1325 -200 -14
1326 -224 2
1327 -220 -40
1328 -204 -4
1329 -140 6
1330 -164 8
1331 -192 -20
1332 -188 2
1333 -200 56
1334 -216 32
1335 -192 20
1336 -172 54
1337 -172 66
1338 -184 56
1339 -200 22
1340 -188 44
1341 -176 36
1342 -200 36
1343 -212 44
1344 -164 64
1345 -212 48
1346 -172 8
1347 -204 6
1348 -176 -12
1349 -192 -4
1350 -208 18
1351 -172 -6
1352 -184 -22
1353 -200 -12
1354 -176 6
1355 -196 -32
1356 -204 -54
1357 -148 -44
1358 -200 -48
1359 -208 -92
1360 -172 -38
1361 -184 62
1362 -184 24
1363 -204 20
1364 -180 12
1365 -184 -8
1366 -184 -6
1367 -220 -26
1368 -212 24
1369 -196 10
1370 -216 2
1371 -224 14
1372 -180 2
1373 -224 4
1374 -216 -26
1375 -220 -2
1376 -160 -26
1377 -168 10
1378 -180 28
1379 -212 -22
1380 -200 -12
1381 -228 14
1382 -220 -4
1383 -172 -32
1384 -192 -34
1385 -172 18
1386 -208 44
1387 -180 6
1388 -228 -42
1389 -188 44
1390 -196 -36
1391 -188 -60
1392 -204 -44
1393 -228 4
1394 -208 -64
1395 -220 -18
1396 -168 -12
1397 -180 -28
1398 -184 -50
1399 -192 -76
1400 -188 -50
1401 -172 -52
1402 -196 -54
1403 -196 -28
1404 -184 8
1405 -192 -50
1406 -156 -26
1407 -208 -54
1408 -200 -70
1409 -196 -32
1410 -168 2
1411 -204 -12
1412 -156 -6
1413 -172 6
1414 -224 26
1415 -200 32
1416 -204 42
1417 -212 32
1418 -196 24
1419 -208 26
1420 -200 18
1421 -168 44
1422 -200 34
1423 -180 80
1424 -204 92
1425 -208 18
1426 -176 -46
1427 -188 4
1428 -228 -14
1429 -220 -22
1430 -188 -6
1431 -208 0
1432 -224 -2
1433 -200 12
1434 -136 18
1435 -172 10
1436 -168 -16
1437 -212 14
1438 -180 -58
1439 -184 -44
1440 -168 -26
1441 -204 -68
1442 -212 -12
1443 -196 -26
1444 -180 -32
1445 -172 -62
1446 -184 -42
1447 -208 -30
1448 -204 -30
1449 -184 -16
1450 -216 -40
1451 -172 -84
1452 -184 -60
1453 -196 -10
1454 -156 -4
1455 -156 -80
1456 -168 12
1457 -192 36
1458 -188 16
1459 -216 34
1460 -188 56
1461 -180 18
1462 -220 22
1463 -196 34
1464 -192 40
1465 -224 8
1466 -172 -26
1467 -212 2
1468 -176 8
1469 -208 -12
1470 -208 14
1471 -172 6
1472 -196 64
1473 -188 62
1474 -192 38
1475 -172 4
1476 -204 0
1477 -180 -16
1478 -184 8
1479 -172 -10
1480 -184 -10
1481 -192 8
1482 -244 18
1483 -244 10
1484 -212 4
1485 -196 -18
1486 -204 8
1487 -224 -10
1488 -188 -12
1489 -164 12
1490 -172 -6
1491 -160 44
1492 -200 -14
1493 -192 -44
1494 -192 -30
1495 -220 -46
1496 -192 -4
1497 -192 42
1498 -168 30
1499 -200 -26
1500 -216 -20
1501 -184 10
1502 -204 12
1503 -180 -10
1504 -196 -8
1505 -188 0
1506 -208 16
1507 -192 -58
1508 -188 -46
1509 -212 4
1510 -192 -20
1511 -200 -14
1512 -228 2
1513 -156 6
1514 -212 -4
1515 -196 66
1516 -196 16
1517 -192 20
1518 -168 34
1519 -180 42
1520 -192 -14
1521 -176 -36
1522 -168 -38
1523 -156 -38
1524 -160 -2
1525 -236 16
1526 -160 28
1527 -208 26
1528 -156 0
1529 -192 16
1530 -172 14
1531 -204 12
1532 -192 10
1533 -196 -16
1534 -200 38
1535 -180 4
1536 -200 -34
1537 -196 -22
1538 -200 -42
1539 -200 -10
1540 -208 -36
1541 -200 4
1542 -216 -30
1543 -188 24
1544 -184 40
1545 -148 10
1546 -164 8
1547 -200 12
1548 -164 8
1549 -204 36
1550 -208 0
1551 -212 94
1552 -208 126
1553 -196 48
1554 -212 50
1555 -248 4
1556 -244 26
1557 -184 0
1558 -176 -44
1559 -156 -48
1560 -184 -28
1561 -208 -38
1562 -196 -64
1563 -176 -40
1564 -144 -54
1565 -176 -8
1566 -156 4
1567 -216 -12
1568 -180 22
1569 -196 -24
1570 -212 22
1571 -192 -10
1572 -184 4
1573 -192 20
1574 -224 -24
1575 -180 -14
1576 -204 -40
1577 -220 -54
1578 -212 -62
1579 -200 -22
1580 -192 -4
1581 -204 -14
1582 -180 -40
1583 -192 -24
1584 -204 -54
1585 -188 -86
1586 -160 -42
1587 -164 10
1588 -196 -34
1589 -204 -48
1590 -180 -86
1591 -184 -48
1592 -216 -38
1593 -192 -18
1594 -188 10
1595 -176 4
1596 -168 36
1597 -196 22
1598 -196 10
1599 -216 22
1600 -196 32
1601 -200 6
1602 -208 42
1603 -204 -28
1604 -196 -48
1605 -200 4
1606 -208 -50
1607 -236 -48
1608 -192 -50
1609 -172 -48
1610 -176 -42
1611 -196 -28
1612 -184 -38
1613 -188 -58
1614 -196 -50
1615 -180 -32
1616 -164 10
1617 -192 -2
1618 -180 -24
1619 -216 -16
1620 -200 -62
1621 -172 -10
1622 -184 -18
1623 -188 -12
1624 -184 -34
1625 -180 -14
1626 -188 14
1627 -184 6
1628 -224 -32
1629 -192 -4
1630 -180 -32
1631 -204 -8
1632 -196 10
1633 -180 -12
1634 -168 -4
1635 -188 26
1636 -216 54
1637 -220 110
1638 -200 58
1639 -200 10
1640 -184 -8
1641 -180 2
1642 -192 34
1643 -200 52
1644 -172 -10
1645 -148 -26
1646 -180 6
1647 -172 0
1648 -184 -24
1649 -204 -10
1650 -164 4
1651 -176 0
1652 -212 -12
1653 -176 -2
1654 -208 -44
1655 -228 -84
1656 -232 18
1657 -212 28
1658 -236 48
1659 -192 56
1660 -144 -22
1661 -160 20
1662 -152 -4
1663 -196 -24
1664 -160 -48
1665 -204 -46
1666 -188 8
1667 -196 -8
1668 -172 0
1669 -204 22
1670 -196 46
1671 -152 66
1672 -168 36
1673 -220 70
1674 -204 6
1675 -200 -16
1676 -192 -10
1677 -192 -2
1678 -224 16
1679 -180 -10
1680 -216 -44
1681 -176 4
1682 -204 50
1683 -180 34
1684 -232 62
1685 -232 44
1686 -204 62
1687 -208 -6
1688 -216 -10
1689 -200 24
1690 -208 2
1691 -160 42
1692 -160 20
1693 -204 30
1694 -132 44
1695 -188 4
1696 -180 24
1697 -176 38
1698 -192 -12
1699 -184 4
1700 -176 0
1701 -208 -64
1702 -184 -14
1703 -184 -6
1704 -172 16
1705 -208 24
1706 -224 -26
1707 -160 -34
1708 -164 -18
1709 -144 4
1710 -184 6
1711 -168 30
1712 -152 60
1713 -192 34
1714 -208 18
1715 -156 20
1716 -172 62
1717 -180 68
1718 -192 64
1719 -200 -2
1720 -196 -36
1721 -188 0
1722 -200 -10
1723 -204 -12
1724 -216 -50
1725 -216 -42
1726 -168 -68
1727 -208 -16
1728 -188 -34
1729 -188 -2
1730 -160 40
1731 -192 26
1732 -200 68
1733 -200 10
1734 -156 -12
1735 -156 -8
1736 -164 -20
1737 -168 -24
1738 -176 -48
1739 -200 42
1740 -220 14
1741 -184 26
1742 -216 6
1743 -220 -18
1744 -204 -8
1745 -208 -34
1746 -204 -14
1747 -196 0
1748 -192 28
1749 -136 -18
1750 -188 -14
1751 -180 -6
1752 -172 -10
1753 -200 2
1754 -228 -6
1755 -196 -8
1756 -208 -22
1757 -176 -8
1758 -200 26
